title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
House for sale,SINGLE_FAMILY,FOR_SALE,2016,"6314 Gershom Ave, Cincinnati, OH 45224",Cincinnati,OH,45224,4,4.0,2574,294500.0,113600.0,433.8750205190044,1399.7083538523377,1500,52,,https://www.zillow.com/homedetails/6314-Gershom-Ave-Cincinnati-OH-45224/246270893_zpid/
Make Me Move®,SINGLE_FAMILY,MMM,1918,"3570 Outlook Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,3,3.0,1800,455000.0,270100.0,1031.5989704417527,2467.8523037750865,2568,53,,https://www.zillow.com/homedetails/3570-Outlook-Ave-Cincinnati-OH-45208/34210065_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1912,"3977 Parker Pl, Cincinnati, OH 45217",Cincinnati,OH,45217,4,2.0,1616,229900.0,67600.0,258.1861917877174,1049.8528584543842,1150,54,,https://www.zillow.com/homedetails/3977-Parker-Pl-Cincinnati-OH-45217/34228330_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"1157 Overlook Ave, Cincinnati, OH 45238",Cincinnati,OH,45238,3,2.0,1687,155000.0,132100.0,504.5324842478916,1199.865817581225,1300,54,,https://www.zillow.com/homedetails/1157-Overlook-Ave-Cincinnati-OH-45238/34244896_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"3859 Hopper Hill Rd, Cincinnati, OH 45255",Cincinnati,OH,45255,4,1.0,974,156900.0,107900.0,412.10488304577973,1089.7048830457798,1190,54,"$3,000 (Nov 25)",https://www.zillow.com/homedetails/3859-Hopper-Hill-Rd-Cincinnati-OH-45255/51287703_zpid/
Townhouse for sale,TOWNHOUSE,FOR_SALE,1992,"2622 Morrow Pl, Cincinnati, OH 45204",Cincinnati,OH,45204,2,3.0,1338,189900.0,148500.0,567.1693710129591,1299.6693710129591,1400,55,"$5,000 (Nov 21)",https://www.zillow.com/homedetails/2622-Morrow-Pl-Cincinnati-OH-45204/34240850_zpid/
Condo for sale,CONDO,FOR_SALE,1875,"324 Milton St, Cincinnati, OH 45202",Cincinnati,OH,45202,3,2.0,1440,344000.0,68900.0,263.15131086055817,1549.9846441938917,1650,55,"$5,900 (Nov 4)",https://www.zillow.com/homedetails/324-Milton-St-Cincinnati-OH-45202/170584416_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"1731 Minion Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,3,2.0,1172,86000.0,86000.0,328.4617232802322,844.1950566135656,960,55,,https://www.zillow.com/homedetails/1731-Minion-Ave-Cincinnati-OH-45205/34252259_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"6517 Wooster Pike, Cincinnati, OH 45227",Cincinnati,OH,45227,3,3.0,1541,324500.0,153600.0,586.6479150679496,1649.981248401283,1750,55,"$10,500 (Oct 17)",https://www.zillow.com/homedetails/6517-Wooster-Pike-Cincinnati-OH-45227/34315068_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"1415 Vine St APT 301, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,564,179900.0,66200.0,252.8391404785043,1199.6724738118376,1300,55,,https://www.zillow.com/homedetails/1415-Vine-St-APT-301-Cincinnati-OH-45202/245668743_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1917,"3815 Winding Way, Cincinnati, OH 45229",Cincinnati,OH,45229,8,4.0,6075,575000.0,-30100.0,-114.96160314808127,1249.871730185252,1350,55,,https://www.zillow.com/homedetails/3815-Winding-Way-Cincinnati-OH-45229/2128778633_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1920,"1541 Saint Leger Pl, Cincinnati, OH 45207",Cincinnati,OH,45207,3,4.0,1763,289900.0,62600.0,239.08957996909925,1149.756246635766,1250,56,,https://www.zillow.com/homedetails/1541-Saint-Leger-Pl-Cincinnati-OH-45207/34217773_zpid/
Condo for sale,CONDO,FOR_SALE,1966,"2200 Victory Pkwy APT 704, Cincinnati, OH 45206",Cincinnati,OH,45206,2,2.0,1367,300000.0,98900.0,377.73098177226706,1600.920981772267,1701,56,,https://www.zillow.com/homedetails/2200-Victory-Pkwy-APT-704-Cincinnati-OH-45206/71326486_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1917,"3640 Besuden Ct, Cincinnati, OH 45208",Cincinnati,OH,45208,0,,780,399999.0,-54501.0,-208.1568881453016,774.7581118546984,875,56,"$25,001 (Nov 6)",https://www.zillow.com/homedetails/3640-Besuden-Ct-Cincinnati-OH-45208/2109644556_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1901,"3571 Haven St, Cincinnati, OH 45220",Cincinnati,OH,45220,2,2.0,1528,85000.0,85000.0,324.6424009165086,865.3090675831753,1100,56,,https://www.zillow.com/homedetails/3571-Haven-St-Cincinnati-OH-45220/110089898_zpid/
Condo for sale,CONDO,FOR_SALE,1885,"955 Pavilion St UNIT 3, Cincinnati, OH 45202",Cincinnati,OH,45202,2,1.0,1042,219000.0,102200.0,390.33474557255505,1449.834745572555,1550,56,"$16,000 (Nov 25)",https://www.zillow.com/homedetails/955-Pavilion-St-UNIT-3-Cincinnati-OH-45202/55091545_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"2321 Auburncrest Ave, Cincinnati, OH 45219",Cincinnati,OH,45219,3,3.0,1540,79900.0,79900.0,305.16385686151807,970.3305235281847,1800,56,"$10,000 (Oct 15)",https://www.zillow.com/homedetails/2321-Auburncrest-Ave-Cincinnati-OH-45219/34222634_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1921,"3036 Minot Ave, Cincinnati, OH 45209",Cincinnati,OH,45209,3,1.0,1476,239900.0,178800.0,682.8948386337851,1594.7781719671186,1695,56,"$10,000 (Nov 5)",https://www.zillow.com/homedetails/3036-Minot-Ave-Cincinnati-OH-45209/34215247_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"1415 Vine St APT 204, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,931,275000.0,77800.0,297.14327989769845,1449.9766132310317,1550,56,,https://www.zillow.com/homedetails/1415-Vine-St-APT-204-Cincinnati-OH-45202/245668756_zpid/
Condo for sale,CONDO,FOR_SALE,-1,"1617 E Mcmillan St APT 801, Cincinnati, OH 45206",Cincinnati,OH,45206,3,3.0,,565000.0,-60500.0,-231.06900300527963,1394.647663661387,1495,57,,https://www.zillow.com/homedetails/1617-E-Mcmillan-St-APT-801-Cincinnati-OH-45206/2082520731_zpid/
Condo for sale,CONDO,FOR_SALE,1875,"417 Vine St UNIT 502, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1630,499000.0,289900.0,1107.2215532434805,2910.9782199101473,3011,57,"$10,000 (Oct 24)",https://www.zillow.com/homedetails/417-Vine-St-UNIT-502-Cincinnati-OH-45202/90621600_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1912,"1950 Bigelow St, Cincinnati, OH 45219",Cincinnati,OH,45219,3,2.0,2483,299000.0,101100.0,386.1334909724591,1349.9668243057924,1450,57,,https://www.zillow.com/homedetails/1950-Bigelow-St-Cincinnati-OH-45219/34222277_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,-1,"2680 Grandin Pl, Cincinnati, OH 45208",Cincinnati,OH,45208,4,6.0,,1425000.0,-358500.0,-1369.2270673949215,1499.7729326050785,1600,59,,https://www.zillow.com/homedetails/2680-Grandin-Pl-Cincinnati-OH-45208/2082553647_zpid/
Foreclosed,SINGLE_FAMILY,FORECLOSED,1955,"8311 Forest Rd, Cincinnati, OH 45255",Cincinnati,OH,45255,2,2.0,1526,0,0,0,0,1500,59,,https://www.zillow.com/homedetails/8311-Forest-Rd-Cincinnati-OH-45255/34273418_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1913,"3727 Drakewood Dr, Cincinnati, OH 45209",Cincinnati,OH,45209,3,2.0,1665,359000.0,233900.0,893.3395008749571,2099.6728342082906,2200,61,"$10,000 (Nov 7)",https://www.zillow.com/homedetails/3727-Drakewood-Dr-Cincinnati-OH-45209/34209825_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1935,"3181 Portsmouth Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,4,4.0,3158,719900.0,545800.0,2084.586146120357,4312.889479453691,4413,61,"$30,000 (Oct 22)",https://www.zillow.com/homedetails/3181-Portsmouth-Ave-Cincinnati-OH-45208/34210262_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"1618 Mansfield St, Cincinnati, OH 45202",Cincinnati,OH,45202,3,2.0,1556,329000.0,161100.0,615.2928327958768,1694.6761661292103,1795,61,,https://www.zillow.com/homedetails/1618-Mansfield-St-Cincinnati-OH-45202/34222139_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1935,"3971 Ardmore Ave, Cincinnati, OH 45229",Cincinnati,OH,45229,3,2.0,1773,175000.0,134000.0,511.7891967389665,1249.9558634056332,1350,62,"$4,900 (Nov 12)",https://www.zillow.com/homedetails/3971-Ardmore-Ave-Cincinnati-OH-45229/34228672_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1921,"3110 Griest Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,3,2.0,1612,375000.0,227000.0,866.9861765652641,2099.986176565264,2200,62,"$10,000 (Nov 18)",https://www.zillow.com/homedetails/3110-Griest-Ave-Cincinnati-OH-45208/34212567_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"714 E Mitchell Ave, Cincinnati, OH 45229",Cincinnati,OH,45229,3,3.0,2487,189000.0,127900.0,488.4913303202523,1249.9913303202522,1350,62,"$10,000 (Nov 19)",https://www.zillow.com/homedetails/714-E-Mitchell-Ave-Cincinnati-OH-45229/34228850_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1910,"4234 Kirby Ave, Cincinnati, OH 45223",Cincinnati,OH,45223,3,,2425,299000.0,164600.0,628.6604610689095,1599.9937944022429,1700,62,"$26,000 (Nov 7)",https://www.zillow.com/homedetails/4234-Kirby-Ave-Cincinnati-OH-45223/34249873_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1978,"7709 Fox Trail Ln, Cincinnati, OH 45255",Cincinnati,OH,45255,4,2.0,2256,299900.0,206700.0,789.4539325816744,1849.7872659150078,1950,62,"$15,000 (Nov 6)",https://www.zillow.com/homedetails/7709-Fox-Trail-Ln-Cincinnati-OH-45255/34275737_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1994,"8693 Forestpine Dr, Cincinnati, OH 45255",Cincinnati,OH,45255,4,4.0,2816,379500.0,299200.0,1142.74125122611,2449.7412512261103,2550,62,"$10,000 (Oct 28)",https://www.zillow.com/homedetails/8693-Forestpine-Dr-Cincinnati-OH-45255/34271166_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1913,"517 Mcalpin Ave, Cincinnati, OH 45220",Cincinnati,OH,45220,4,2.0,2039,214900.0,137800.0,526.3026217211163,1349.969288387783,1450,62,"$10,000 (Nov 10)",https://www.zillow.com/homedetails/517-Mcalpin-Ave-Cincinnati-OH-45220/34259670_zpid/
Condo for sale,CONDO,FOR_SALE,2005,"1150 Vine St UNIT 28, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1010,309900.0,51900.0,198.2228306772564,1399.7228306772563,1500,62,,https://www.zillow.com/homedetails/1150-Vine-St-UNIT-28-Cincinnati-OH-45202/82327751_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1890,"935 Fairbanks Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,0,,1927,65000.0,65000.0,248.25595364203596,734.5892869753693,1200,62,,https://www.zillow.com/homedetails/935-Fairbanks-Ave-Cincinnati-OH-45205/34241097_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1932,"1107 Woodlawn Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,3,2.0,1933,50500.0,50500.0,192.87577936804334,694.09244603471,1195,63,"$1,500 (Nov 26)",https://www.zillow.com/homedetails/1107-Woodlawn-Ave-Cincinnati-OH-45205/34240647_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1865,"526 York St, Cincinnati, OH 45214",Cincinnati,OH,45214,4,4.0,3268,379900.0,224800.0,858.5836673650721,2099.750334031739,2200,63,"$18,100 (Nov 25)",https://www.zillow.com/homedetails/526-York-St-Cincinnati-OH-45214/34236600_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"847 Ludlow Ave, Cincinnati, OH 45220",Cincinnati,OH,45220,4,4.0,3621,319000.0,310600.0,1186.2815261725598,2378.9581928392267,2479,63,"$15,000 (Nov 25)",https://www.zillow.com/homedetails/847-Ludlow-Ave-Cincinnati-OH-45220/34259907_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1911,"2742 Hyde Park Ave, Cincinnati, OH 45209",Cincinnati,OH,45209,0,,1778,354900.0,161500.0,616.8205617413663,1749.8205617413664,1850,63,"$10,000 (Oct 22)",https://www.zillow.com/homedetails/2742-Hyde-Park-Ave-Cincinnati-OH-45209/34210521_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1915,"4074 Rose Hill Ave, Cincinnati, OH 45229",Cincinnati,OH,45229,6,5.0,4453,750000.0,546000.0,2085.350010593102,4375.790010593102,4476,63,,https://www.zillow.com/homedetails/4074-Rose-Hill-Ave-Cincinnati-OH-45229/34228950_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"1744 Gellenbeck St, Cincinnati, OH 45205",Cincinnati,OH,45205,2,1.0,870,70000.0,70000.0,267.35256546065415,744.0692321273208,895,64,,https://www.zillow.com/homedetails/1744-Gellenbeck-St-Cincinnati-OH-45205/34246641_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1983,"7081 Bennett Rd, Anderson Twp, OH 45230",Anderson Twp,OH,45230,4,4.0,3636,374900.0,311800.0,1190.864713009028,2499.6980463423615,2600,64,"$14,100 (Oct 18)",https://www.zillow.com/homedetails/7081-Bennett-Rd-Anderson-Twp-OH-45230/2082609113_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1915,"5409 Stewart Ave, Cincinnati, OH 45227",Cincinnati,OH,45227,4,3.0,1652,230000.0,99400.0,379.64064295412885,1199.9739762874622,1300,64,"$9,900 (Nov 19)",https://www.zillow.com/homedetails/5409-Stewart-Ave-Cincinnati-OH-45227/34205331_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"3338 Cavanaugh Ave, Cincinnati, OH 45211",Cincinnati,OH,45211,2,1.0,792,29000.0,29000.0,110.76034854798529,519.1436818813186,895,64,"$8,000 (Oct 22)",https://www.zillow.com/homedetails/3338-Cavanaugh-Ave-Cincinnati-OH-45211/34253479_zpid/
Condo for sale,CONDO,FOR_SALE,1984,"1756 William Howard Taft Rd, Cincinnati, OH 45206",Cincinnati,OH,45206,2,2.0,1234,208000.0,108300.0,413.6326119912692,1455.939278657936,1556,65,"$7,000 (Nov 20)",https://www.zillow.com/homedetails/1756-William-Howard-Taft-Rd-Cincinnati-OH-45206/34218237_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1953,"1081 Richwood Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,4,4.0,2782,649500.0,372500.0,1422.6975804870524,3350.887580487053,3451,65,"$15,500 (Oct 12)",https://www.zillow.com/homedetails/1081-Richwood-Ave-Cincinnati-OH-45208/34203054_zpid/
Townhouse for sale,TOWNHOUSE,FOR_SALE,2005,"2053 Seymour Ave, Cincinnati, OH 45237",Cincinnati,OH,45237,3,3.0,2059,219900.0,176800.0,675.2561939063379,1494.8061939063382,1595,65,"$10,000 (Nov 11)",https://www.zillow.com/homedetails/2053-Seymour-Ave-Cincinnati-OH-45237/82329920_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1966,"91 Clinton Springs Ave, Cincinnati, OH 45217",Cincinnati,OH,45217,2,2.0,1815,144900.0,136500.0,521.3375026482755,1199.8375026482756,1300,65,"$5,000 (Oct 4)",https://www.zillow.com/homedetails/91-Clinton-Springs-Ave-Cincinnati-OH-45217/34228479_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1890,"642 Delhi Ave, Cincinnati, OH 45204",Cincinnati,OH,45204,3,1.0,1595,34900.0,34900.0,133.2943504939547,560.0610171606214,940,65,,https://www.zillow.com/homedetails/642-Delhi-Ave-Cincinnati-OH-45204/34237333_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1885,"427 Whiteman St, Cincinnati, OH 45214",Cincinnati,OH,45214,4,4.0,4170,225000.0,225000.0,859.3475318378167,1735.8475318378169,1850,65,,https://www.zillow.com/homedetails/427-Whiteman-St-Cincinnati-OH-45214/34236640_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1974,"6840 Stonington Rd, Cincinnati, OH 45230",Cincinnati,OH,45230,4,4.0,2619,350000.0,301500.0,1151.5256926626746,2399.859025996008,2500,65,,https://www.zillow.com/homedetails/6840-Stonington-Rd-Cincinnati-OH-45230/34283107_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1929,"4972 Shirley Pl, Cincinnati, OH 45238",Cincinnati,OH,45238,0,,2450,85000.0,85000.0,324.6424009165086,874.8090675831753,1150,65,,https://www.zillow.com/homedetails/4972-Shirley-Pl-Cincinnati-OH-45238/34247174_zpid/
Foreclosed,MULTI_FAMILY,FORECLOSED,1929,"2711 Powell Dr, Cincinnati, OH 45211",Cincinnati,OH,45211,0,,2585,0,0,0,0,1200,65,,https://www.zillow.com/homedetails/2711-Powell-Dr-Cincinnati-OH-45211/34254120_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1926,"1626 Iliff Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,4,2.0,1584,79900.0,79900.0,305.16385686151807,825.8305235281847,1250,65,,https://www.zillow.com/homedetails/1626-Iliff-Ave-Cincinnati-OH-45205/34246421_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2001,"942 E Legendary Run, Cincinnati, OH 45245",Cincinnati,OH,45245,3,3.0,4215,389000.0,251000.0,958.6499132946312,2241.9632466279645,2342,66,,https://www.zillow.com/homedetails/942-E-Legendary-Run-Cincinnati-OH-45245/68328131_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1999,"906 Pine Valley Ln, Cincinnati, OH 45245",Cincinnati,OH,45245,3,3.0,3010,375000.0,238200.0,909.7625870389687,2152.832587038969,2253,66,,https://www.zillow.com/homedetails/906-Pine-Valley-Ln-Cincinnati-OH-45245/68323262_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1893,"4269 Williamson Pl, Cincinnati, OH 45223",Cincinnati,OH,45223,4,4.0,2480,329000.0,82700.0,315.85795947994427,1324.9412928132776,1425,66,"$28,000 (Nov 21)",https://www.zillow.com/homedetails/4269-Williamson-Pl-Cincinnati-OH-45223/34249483_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1905,"1663 Jonathan Ave, Cincinnati, OH 45207",Cincinnati,OH,45207,2,1.0,1312,125000.0,102800.0,392.6263389907892,999.9596723241225,1100,66,,https://www.zillow.com/homedetails/1663-Jonathan-Ave-Cincinnati-OH-45207/34219028_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1916,"3454 Greenlawn Ave, Cincinnati, OH 45207",Cincinnati,OH,45207,3,3.0,1714,189900.0,141000.0,538.5244532850319,1313.6844532850319,1414,67,,https://www.zillow.com/homedetails/3454-Greenlawn-Ave-Cincinnati-OH-45207/34219020_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1873,"35 Kessler Pl, Cincinnati, OH 45217",Cincinnati,OH,45217,2,1.0,1536,68500.0,68500.0,261.6235819150687,774.7902485817353,1100,69,,https://www.zillow.com/homedetails/35-Kessler-Pl-Cincinnati-OH-45217/34261147_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"1705 Highland Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,3,3.0,1971,320000.0,208500.0,796.3287128363769,1899.6620461697103,2000,69,"$5,000 (Oct 28)",https://www.zillow.com/homedetails/1705-Highland-Ave-Cincinnati-OH-45202/34221969_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"4463 W 8th St, Cincinnati, OH 45238",Cincinnati,OH,45238,2,3.0,2268,175000.0,175000.0,668.3814136516353,1444.548080318302,1550,69,,https://www.zillow.com/homedetails/4463-W-8th-St-Cincinnati-OH-45238/2083193021_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"3102 Kinmont St, Cincinnati, OH 45208",Cincinnati,OH,45208,2,2.0,1571,249900.0,149000.0,569.0790321948209,1474.829032194821,1575,69,"$10,100 (Oct 17)",https://www.zillow.com/homedetails/3102-Kinmont-St-Cincinnati-OH-45208/34213223_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1972,"1207 Isis Ave # B, Cincinnati, OH 45208",Cincinnati,OH,45208,3,3.0,2249,349900.0,237900.0,908.6167903298517,2099.7834569965185,2200,69,"$20,000 (Nov 21)",https://www.zillow.com/homedetails/1207-Isis-Ave-B-Cincinnati-OH-45208/34213258_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1894,"3536 Vine St, Cincinnati, OH 45220",Cincinnati,OH,45220,4,3.0,1843,275000.0,164300.0,627.5146643597925,1598.657997693126,1699,69,"$25,000 (Nov 11)",https://www.zillow.com/homedetails/3536-Vine-St-Cincinnati-OH-45220/34260304_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1928,"6629 Iris Ave, Cincinnati, OH 45213",Cincinnati,OH,45213,0,,1800,169900.0,133900.0,511.4072645025941,1189.6739311692606,1290,70,,https://www.zillow.com/homedetails/6629-Iris-Ave-Cincinnati-OH-45213/34234941_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1895,"2234 Kemper Ln, Cincinnati, OH 45206",Cincinnati,OH,45206,4,2.0,2776,329500.0,225600.0,861.639125256051,1999.8057919227176,2100,70,,https://www.zillow.com/homedetails/2234-Kemper-Ln-Cincinnati-OH-45206/34219814_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1973,"1240 Eversole Rd, Anderson Twp, OH 45230",Anderson Twp,OH,45230,3,3.0,2304,349000.0,199100.0,760.4270826173748,1914.9437492840414,2015,70,"$16,000 (Oct 25)",https://www.zillow.com/homedetails/1240-Eversole-Rd-Anderson-Twp-OH-45230/2120227000_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"3635 Solar Vista Pl, Cincinnati, OH 45213",Cincinnati,OH,45213,3,2.0,1426,210000.0,97500.0,372.38393046305396,1149.883930463054,1250,70,"$9,000 (Nov 15)",https://www.zillow.com/homedetails/3635-Solar-Vista-Pl-Cincinnati-OH-45213/34235350_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"3740 Beekman St, Cincinnati, OH 45223",Cincinnati,OH,45223,3,1.0,1140,49999.0,49999.0,190.9622988638178,644.7939655304845,950,71,,https://www.zillow.com/homedetails/3740-Beekman-St-Cincinnati-OH-45223/34248472_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1910,"321 E University Ave, Cincinnati, OH 45219",Cincinnati,OH,45219,6,3.0,2000,205000.0,205000.0,782.9610845633443,1674.6777512300112,1895,71,,https://www.zillow.com/homedetails/321-E-University-Ave-Cincinnati-OH-45219/34223280_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1992,"517 Hamblin Dr, Cincinnati, OH 45255",Cincinnati,OH,45255,4,3.0,2402,249000.0,183300.0,700.0817892705414,1634.7317892705414,1735,71,"$5,900 (Nov 6)",https://www.zillow.com/homedetails/517-Hamblin-Dr-Cincinnati-OH-45255/51293039_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1888,"421 Hawthorne Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,4,2.0,3442,215000.0,119700.0,457.1728869377186,1264.8562202710518,1365,71,"$9,900 (Nov 13)",https://www.zillow.com/homedetails/421-Hawthorne-Ave-Cincinnati-OH-45205/34241980_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1929,"2632 Queen City Ave, Cincinnati, OH 45238",Cincinnati,OH,45238,4,2.0,1770,65900.0,65900.0,251.69334376938724,766.2266771027206,1130,71,,https://www.zillow.com/homedetails/2632-Queen-City-Ave-Cincinnati-OH-45238/34255474_zpid/
Condo for sale,CONDO,FOR_SALE,-1,"1415 Vine St # 101, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,,229000.0,2400.0,9.166373672936713,999.8330403396035,1100,71,,https://www.zillow.com/homedetails/1415-Vine-St-101-Cincinnati-OH-45202/2089721994_zpid/
Foreclosed,SINGLE_FAMILY,FORECLOSED,1956,"4100 Pleasure Dr, Cincinnati, OH 45205",Cincinnati,OH,45205,3,1.0,960,0,0,0,0,990,71,,https://www.zillow.com/homedetails/4100-Pleasure-Dr-Cincinnati-OH-45205/34244202_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1895,"3020 Ahrens St, Cincinnati, OH 45219",Cincinnati,OH,45219,3,2.0,1504,200000.0,153800.0,587.4117795406944,1394.7951128740278,1495,72,"$25,000 (Oct 15)",https://www.zillow.com/homedetails/3020-Ahrens-St-Cincinnati-OH-45219/34226406_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1941,"6314 Fairhurst Ave, Cincinnati, OH 45213",Cincinnati,OH,45213,3,1.0,1328,204900.0,152700.0,583.2105249405984,1399.7105249405984,1500,72,,https://www.zillow.com/homedetails/6314-Fairhurst-Ave-Cincinnati-OH-45213/34232876_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1916,"122 Valencia St, Cincinnati, OH 45219",Cincinnati,OH,45219,6,2.0,2102,225000.0,225000.0,859.3475318378167,1821.3475318378169,2300,72,,https://www.zillow.com/homedetails/122-Valencia-St-Cincinnati-OH-45219/82324503_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1908,"4225 Fergus St, Cincinnati, OH 45223",Cincinnati,OH,45223,2,2.0,1200,180000.0,121200.0,462.90187048330404,1199.901870483304,1300,72,,https://www.zillow.com/homedetails/4225-Fergus-St-Cincinnati-OH-45223/34249527_zpid/
Condo for sale,CONDO,FOR_SALE,1820,"1306 Main St UNIT 4, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,2264,599000.0,364300.0,1391.3791371045186,3467.6324704378526,3568,73,"$25,900 (Nov 5)",https://www.zillow.com/homedetails/1306-Main-St-UNIT-4-Cincinnati-OH-45202/90621540_zpid/
Condo for sale,CONDO,FOR_SALE,1905,"400 Pike St UNIT 812, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1745,480000.0,268000.0,1023.578393477933,2768.6883934779326,2869,73,"$20,000 (Oct 10)",https://www.zillow.com/homedetails/400-Pike-St-UNIT-812-Cincinnati-OH-45202/82326343_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1914,"2600 Melrose Ave, Cincinnati, OH 45206",Cincinnati,OH,45206,0,,3070,110000.0,110000.0,420.12546000959935,1000.4587933429327,1300,73,"$30,000 (Oct 17)",https://www.zillow.com/homedetails/2600-Melrose-Ave-Cincinnati-OH-45206/34220532_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1890,"817 Hutchins Ave, Cincinnati, OH 45229",Cincinnati,OH,45229,0,,3292,75000.0,75000.0,286.44917727927225,798.9491772792722,1250,73,"$10,000 (Oct 17)",https://www.zillow.com/homedetails/817-Hutchins-Ave-Cincinnati-OH-45229/34226990_zpid/
