title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
House for sale,SINGLE_FAMILY,FOR_SALE,1985,"5208 Darry Ln, Dublin, OH 43016",Dublin,OH,43016,3,3,2008,339000,202400,773.0308464,1909.930846,2010,10,,https://www.zillow.com/homedetails/5208-Darry-Ln-Dublin-OH-43016/34105367_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"265 E Gates St, Columbus, OH 43206",Columbus,OH,43206,3,1,1372,339000,136600,521.7194349,1599.719435,1700,28,"$11,000 (Oct 31)",https://www.zillow.com/homedetails/265-E-Gates-St-Columbus-OH-43206/33842777_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1905,"2591 Deming Ave, Columbus, OH 43202",Columbus,OH,43202,3,3,1932,339900,179700,686.3322288,1804.782229,1905,0,,https://www.zillow.com/homedetails/2591-Deming-Ave-Columbus-OH-43202/2084279285_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2001,"6005 Blaverly Dr, New Albany, OH 43054",New Albany,OH,43054,3,3,2500,339900,198800,759.2812859,1894.831286,1995,0,,https://www.zillow.com/homedetails/6005-Blaverly-Dr-New-Albany-OH-43054/54651609_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1983,"297 W 1st Ave, Columbus, OH 43201",Columbus,OH,43201,2,3,1544,339900,157400,601.1613401,1699.66134,1800,21,"$10,000 (Nov 6)",https://www.zillow.com/homedetails/297-W-1st-Ave-Columbus-OH-43201/33942598_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1904,"851 Sullivant Ave, Columbus, OH 43223",Columbus,OH,43223,4,3,2250,340000,93800,358.2524377,1399.919104,1500,19,"$5,000 (Nov 1)",https://www.zillow.com/homedetails/851-Sullivant-Ave-Columbus-OH-43223/33853890_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2005,"1177 Freshman Dr, Columbus, OH 43081",Columbus,OH,43081,4,3,3738,343900,282900,1080.486297,2299.652963,2400,29,"$1,100 (Oct 30)",https://www.zillow.com/homedetails/1177-Freshman-Dr-Columbus-OH-43081/71973513_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1947,"204 E Dominion Blvd, Columbus, OH 43214",Columbus,OH,43214,3,2,1251,349000,181000,691.2973478,1829.664015,1930,10,"$3,000 (Nov 5)",https://www.zillow.com/homedetails/204-E-Dominion-Blvd-Columbus-OH-43214/33880304_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,2004,"5932 Rookery Ct, New Albany, OH 43054",New Albany,OH,43054,4,3,2408,349000,238300,910.1445193,2099.811186,2200,29,,https://www.zillow.com/homedetails/5932-Rookery-Ct-New-Albany-OH-43054/71238203_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"2638 Wellesley Rd, Columbus, OH 43209",Columbus,OH,43209,5,2,2655,349900,88400,337.628097,1394.844764,1495,1,,https://www.zillow.com/homedetails/2638-Wellesley-Rd-Columbus-OH-43209/33881614_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2014,"4540 Shady Blossom Ln, Columbus, OH 43230",Columbus,OH,43230,4,3,2559,349900,230900,881.8815338,2066.7782,2167,3,,https://www.zillow.com/homedetails/4540-Shady-Blossom-Ln-Columbus-OH-43230/124010779_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"467 Arden Rd, Columbus, OH 43214",Columbus,OH,43214,3,2,1472,349900,163700,625.2230709,1749.889738,1850,5,,https://www.zillow.com/homedetails/467-Arden-Rd-Columbus-OH-43214/33868445_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1969,"4711 Arthur Ct, Columbus, OH 43220",Columbus,OH,43220,0,,3280,349900,20400,77.91417622,1024.830843,1125,7,,https://www.zillow.com/homedetails/4711-Arthur-Ct-Columbus-OH-43220/2083985803_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"51 W Blenkner St APT 108, Columbus, OH 43215",Columbus,OH,43215,2,2,1170,349900,76900,293.7058898,1599.872556,1700,15,"$10,000 (Nov 8)",https://www.zillow.com/homedetails/51-W-Blenkner-St-APT-108-Columbus-OH-43215/33945144_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"17 W 3rd Ave APT 202, Columbus, OH 43201",Columbus,OH,43201,2,3,1647,349900,155600,594.2865598,1970.943226,2071,21,"$10,000 (Nov 8)",https://www.zillow.com/homedetails/17-W-3rd-Ave-APT-202-Columbus-OH-43201/71238798_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1348 E Long St, Columbus, OH 43203",Columbus,OH,43203,3,3,2032,350000,45900,175.3068965,1194.69023,1295,0,,https://www.zillow.com/homedetails/1348-E-Long-St-Columbus-OH-43203/33847449_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1913,"2409 Indianola Ave, Columbus, OH 43202",Columbus,OH,43202,5,2,1529,350000,121200,462.9018705,1549.735204,1650,22,,https://www.zillow.com/homedetails/2409-Indianola-Ave-Columbus-OH-43202/33838563_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1997,"953 Medinah Ter, Columbus, OH 43235",Columbus,OH,43235,2,3,1806,355000,180800,690.5334834,1840.99015,1941,12,,https://www.zillow.com/homedetails/953-Medinah-Ter-Columbus-OH-43235/33948161_zpid/
For sale by owner,CONDO,FOR_SALE,-1,"1024 Cable Ave, Columbus, OH 43222",Columbus,OH,43222,2,1,4000,355000,-31400,-119.9267222,1099.739944,1200,19,,https://www.zillow.com/homedetails/1024-Cable-Ave-Columbus-OH-43222/2112899931_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"748 Olde Settler Pl, Columbus, OH 43214",Columbus,OH,43214,4,3,2666,359900,233500,891.8117719,2099.645105,2200,7,,https://www.zillow.com/homedetails/748-Olde-Settler-Pl-Columbus-OH-43214/33918608_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1929,"528 Arden Rd, Columbus, OH 43214",Columbus,OH,43214,3,2,1456,359900,159300,608.4180525,1749.751386,1850,7,,https://www.zillow.com/homedetails/528-Arden-Rd-Columbus-OH-43214/33868416_zpid/
Condo for sale,CONDO,FOR_SALE,1920,"544 S Front St APT 308, Columbus, OH 43215",Columbus,OH,43215,2,3,1302,359900,130000,496.5119073,1870.835241,1971,19,,https://www.zillow.com/homedetails/544-S-Front-St-APT-308-Columbus-OH-43215/71238618_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1540 E Long St, Columbus, OH 43203",Columbus,OH,43203,4,3,2306,360000,195300,745.9136576,1919.713658,2020,27,,https://www.zillow.com/homedetails/1540-E-Long-St-Columbus-OH-43203/33855417_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1923,"377-379 E Kelso Rd, Columbus, OH 43202",Columbus,OH,43202,0,,2360,362500,94400,360.5440311,1399.710698,1500,22,,https://www.zillow.com/homedetails/377-379-E-Kelso-Rd-Columbus-OH-43202/33847883_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1954,"4203 Eastlea Dr, Columbus, OH 43214",Columbus,OH,43214,3,2,1793,364000,151200,577.4815414,1719.948208,1820,3,,https://www.zillow.com/homedetails/4203-Eastlea-Dr-Columbus-OH-43214/33888630_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2003,"7108 Asheville Park Dr, Columbus, OH 43235",Columbus,OH,43235,3,3,2483,365000,273700,1045.348531,2299.681864,2400,29,,https://www.zillow.com/homedetails/7108-Asheville-Park-Dr-Columbus-OH-43235/71228345_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1938,"90 Blenheim Rd, Columbus, OH 43214",Columbus,OH,43214,3,2,2112,368500,166200,634.7713769,1799.938044,1900,16,,https://www.zillow.com/homedetails/90-Blenheim-Rd-Columbus-OH-43214/33867990_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"200 E Cooke Rd, Columbus, OH 43214",Columbus,OH,43214,3,2,2036,369900,215800,824.2097661,2036.739766,2137,13,"$5,100 (Nov 7)",https://www.zillow.com/homedetails/200-E-Cooke-Rd-Columbus-OH-43214/33886115_zpid/
Condo for sale,CONDO,FOR_SALE,2000,"1 Miranova Pl APT 1230, Columbus, OH 43215",Columbus,OH,43215,1,2,1423,376500,155200,592.7588308,2023.818831,2124,12,,https://www.zillow.com/homedetails/1-Miranova-Pl-APT-1230-Columbus-OH-43215/59677242_zpid/
Condo for sale,CONDO,FOR_SALE,2008,"1461 Mews Ct, Columbus, OH 43212",Columbus,OH,43212,2,3,1753,379500,160900,614.5289683,2056.858968,2157,7,,https://www.zillow.com/homedetails/1461-Mews-Ct-Columbus-OH-43212/92556980_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1004 Hunter Ave, Columbus, OH 43201",Columbus,OH,43201,2,2,1430,379900,171800,656.1595821,1849.826249,1950,8,,https://www.zillow.com/homedetails/1004-Hunter-Ave-Columbus-OH-43201/33840726_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"271 Sherborne Dr, Columbus, OH 43219",Columbus,OH,43219,3,2,2116,379900,182400,696.6443991,1899.811066,2000,14,,https://www.zillow.com/homedetails/271-Sherborne-Dr-Columbus-OH-43219/33838758_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"3700 Henderson Rd, Columbus, OH 43220",Columbus,OH,43220,3,2,2446,379900,182400,696.6443991,1899.811066,2000,28,,https://www.zillow.com/homedetails/3700-Henderson-Rd-Columbus-OH-43220/34048873_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"294 E 4th Ave, Columbus, OH 43201",Columbus,OH,43201,3,3,1465,389899,135599,517.8962932,1699.72796,1800,9,$1 (Nov 8),https://www.zillow.com/homedetails/294-E-4th-Ave-Columbus-OH-43201/33829626_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1939,"372 Clinton Heights Ave, Columbus, OH 43202",Columbus,OH,43202,4,3,2048,389900,262900,1004.099849,2299.933183,2400,28,,https://www.zillow.com/homedetails/372-Clinton-Heights-Ave-Columbus-OH-43202/33830843_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1966,"1010 Birchmont Rd, Columbus, OH 43220",Columbus,OH,43220,4,3,2745,397000,195100,745.1497932,1994.86646,2095,2,,https://www.zillow.com/homedetails/1010-Birchmont-Rd-Columbus-OH-43220/33919324_zpid/
Condo for sale,CONDO,FOR_SALE,1987,"155 W Main St APT 1102, Columbus, OH 43215",Columbus,OH,43215,2,2,1507,399900,108100,412.8687475,1849.868748,1950,28,,https://www.zillow.com/homedetails/155-W-Main-St-APT-1102-Columbus-OH-43215/33944492_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1963,"1759 Lonsdale Rd, Columbus, OH 43232",Columbus,OH,43232,0,,3770,400000,-6800,-25.97139207,999.6952746,1100,8,,https://www.zillow.com/homedetails/1759-Lonsdale-Rd-Columbus-OH-43232/296626913_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1918,"225 E Markison Ave, Columbus, OH 43207",Columbus,OH,43207,3,5,1534,419500,283500,1082.77789,2457.964557,2558,21,"$10,000 (Nov 6)",https://www.zillow.com/homedetails/225-E-Markison-Ave-Columbus-OH-43207/33854673_zpid/
Condo for sale,CONDO,FOR_SALE,2006,"845 N High St # 404, Columbus, OH 43215",Columbus,OH,43215,2,3,1396,419900,129500,494.6022461,1991.915579,2092,3,,https://www.zillow.com/homedetails/845-N-High-St-404-Columbus-OH-43215/87886925_zpid/
Condo for sale,CONDO,FOR_SALE,1902,"448 W Nationwide Blvd APT 411, Columbus, OH 43215",Columbus,OH,43215,2,2,1329,420000,108900,415.9242054,1894.974205,1995,14,,https://www.zillow.com/homedetails/448-W-Nationwide-Blvd-APT-411-Columbus-OH-43215/71976097_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"141 Warren St, Columbus, OH 43215",Columbus,OH,43215,3,3,2010,425000,152100,580.9189315,1849.752265,1950,29,"$25,000 (Oct 30)",https://www.zillow.com/homedetails/141-Warren-St-Columbus-OH-43215/33856158_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1972,"410 E 13th Ave, Columbus, OH 43201",Columbus,OH,43201,0,,4266,429000,-51200,-195.549305,849.950695,950,29,,https://www.zillow.com/homedetails/410-E-13th-Ave-Columbus-OH-43201/296624213_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1227 Harrison Ave, Columbus, OH 43201",Columbus,OH,43201,3,2,1776,429900,160600,613.3831716,1899.883172,2000,6,,https://www.zillow.com/homedetails/1227-Harrison-Ave-Columbus-OH-43201/33825737_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"125 Richards Rd, Columbus, OH 43214",Columbus,OH,43214,3,3,1715,438900,292800,1118.297588,2541.777588,2642,11,,https://www.zillow.com/homedetails/125-Richards-Rd-Columbus-OH-43214/33869135_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1916,"163 Oakland Park Ave, Columbus, OH 43214",Columbus,OH,43214,4,3,3017,439900,288600,1102.256434,2523.983101,2624,14,,https://www.zillow.com/homedetails/163-Oakland-Park-Ave-Columbus-OH-43214/33839892_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"171 Northmoor Pl, Columbus, OH 43214",Columbus,OH,43214,4,3,1935,439900,294100,1123.262707,2549.929374,2650,24,,https://www.zillow.com/homedetails/171-Northmoor-Pl-Columbus-OH-43214/33859618_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"730 Carruthers Dr, Columbus, OH 43235",Columbus,OH,43235,3,2,1719,439900,113800,434.638885,1699.805552,1800,30,"$24,100 (Oct 31)",https://www.zillow.com/homedetails/730-Carruthers-Dr-Columbus-OH-43235/34061648_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1983,"1162 Pennsylvania Ave, Columbus, OH 43201",Columbus,OH,43201,3,2,1516,440000,155100,592.3768986,1894.760232,1995,1,,https://www.zillow.com/homedetails/1162-Pennsylvania-Ave-Columbus-OH-43201/33847836_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2010,"7580 Antrim Ridge St, Columbus, OH 43235",Columbus,OH,43235,5,4,3512,445000,342500,1308.11791,2788.694576,2889,0,,https://www.zillow.com/homedetails/7580-Antrim-Ridge-St-Columbus-OH-43235/102245489_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"300 Thurman Ave, Columbus, OH 43206",Columbus,OH,43206,3,2,1586,445900,153600,586.6479151,1899.814582,2000,29,,https://www.zillow.com/homedetails/300-Thurman-Ave-Columbus-OH-43206/33841958_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1903,"35 Thurman Ave, Columbus, OH 43206",Columbus,OH,43206,4,3,2548,449000,305800,1167.948779,2623.842112,2724,14,"$10,000 (Nov 7)",https://www.zillow.com/homedetails/35-Thurman-Ave-Columbus-OH-43206/33848694_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1900,"145 E Livingston Ave, Columbus, OH 43215",Columbus,OH,43215,0,,2523,474900,0,1813.796191,0,,8,,https://www.zillow.com/homedetails/145-E-Livingston-Ave-Columbus-OH-43215/2082179421_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"330 Lenappe Dr, Columbus, OH 43214",Columbus,OH,43214,4,4,2321,475000,0,1814.178123,0,,7,,https://www.zillow.com/homedetails/330-Lenappe-Dr-Columbus-OH-43214/33874541_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1924,"120 Thurman Ave, Columbus, OH 43206",Columbus,OH,43206,2,4,1404,475000,118600,452.9716323,1794.688299,1895,15,,https://www.zillow.com/homedetails/120-Thurman-Ave-Columbus-OH-43206/33827709_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"275 E Greenwood Ave, Columbus, OH 43201",Columbus,OH,43201,2,4,2240,479900,53900,205.8614754,1499.694809,1600,14,"$10,000 (Nov 5)",https://www.zillow.com/homedetails/275-E-Greenwood-Ave-Columbus-OH-43201/33828739_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1965,"703 Park Rd, Columbus, OH 43085",Columbus,OH,43085,5,4,3582,489000,112500,429.6737659,1794.723766,1895,13,,https://www.zillow.com/homedetails/703-Park-Rd-Columbus-OH-43085/34118267_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1947,"2734 Indianola Ave, Columbus, OH 43202",Columbus,OH,43202,0,,3548,494900,-101200,-386.5154232,749.8179101,850,0,,https://www.zillow.com/homedetails/2734-Indianola-Ave-Columbus-OH-43202/296624271_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"378 E Whittier St, Columbus, OH 43206",Columbus,OH,43206,3,3,2448,499900,0,1909.27925,0,,6,,https://www.zillow.com/homedetails/378-E-Whittier-St-Columbus-OH-43206/2082153194_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"614 Garden Rd, Columbus, OH 43214",Columbus,OH,43214,5,3,2903,499999,339099,1295.128394,2885.800061,2986,6,,https://www.zillow.com/homedetails/614-Garden-Rd-Columbus-OH-43214/33878969_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"323 Wilber Ave, Columbus, OH 43215",Columbus,OH,43215,4,3,2572,539500,385700,1473.112636,3186.809302,3287,27,"$10,000 (Nov 6)",https://www.zillow.com/homedetails/323-Wilber-Ave-Columbus-OH-43215/33847127_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1987,"6439 Quarry Ln, Dublin, OH 43017",Dublin,OH,43017,4,4,2986,549900,377100,1440.266463,3167.686463,3268,14,,https://www.zillow.com/homedetails/6439-Quarry-Ln-Dublin-OH-43017/34106316_zpid/
Condo for sale,CONDO,FOR_SALE,2001,"2245 Lane Woods Dr, Columbus, OH 43221",Columbus,OH,43221,3,3,2905,568250,340850,1301.816028,3293.759361,3394,15,,https://www.zillow.com/homedetails/2245-Lane-Woods-Dr-Columbus-OH-43221/59747214_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"192 E 2nd Ave, Columbus, OH 43201",Columbus,OH,43201,3,3,2066,589900,425800,1626.267462,3479.634129,3580,27,"$10,000 (Nov 8)",https://www.zillow.com/homedetails/192-E-2nd-Ave-Columbus-OH-43201/2092504399_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1963,"3710 Beulah Rd, Columbus, OH 43224",Columbus,OH,43224,0,,3068,599900,-104600,-399.5011192,949.8322141,1050,16,,https://www.zillow.com/homedetails/3710-Beulah-Rd-Columbus-OH-43224/296629587_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"622 Mohawk St, Columbus, OH 43206",Columbus,OH,43206,2,3,1505,614000,427000,1630.850649,3534.833983,3635,13,,https://www.zillow.com/homedetails/622-Mohawk-St-Columbus-OH-43206/33834680_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"325 W Hubbard Ave, Columbus, OH 43215",Columbus,OH,43215,4,3,2832,625000,442800,1691.195943,3631.942609,3732,22,,https://www.zillow.com/homedetails/325-W-Hubbard-Ave-Columbus-OH-43215/33837435_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1981,"1690-1700 Park Row Dr # G, Columbus, OH 43235",Columbus,OH,43235,0,,7250,650000,0,2482.559536,0,,8,,https://www.zillow.com/homedetails/1690-1700-Park-Row-Dr-G-Columbus-OH-43235/2082179356_zpid/
Condo for sale,CONDO,FOR_SALE,2016,"104 W Starr Ave, Columbus, OH 43201",Columbus,OH,43201,2,4,1838,669500,413500,1579.289797,3844.673131,3945,30,$400 (Oct 17),https://www.zillow.com/homedetails/104-W-Starr-Ave-Columbus-OH-43201/240228794_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1922,"851 Neil Ave, Columbus, OH 43215",Columbus,OH,43215,3,4,3365,679000,679000,2593.319885,4877.716552,5067,1,,https://www.zillow.com/homedetails/851-Neil-Ave-Columbus-OH-43215/33836412_zpid/
Condo for sale,CONDO,FOR_SALE,2016,"164 W 2nd Ave, Columbus, OH 43201",Columbus,OH,43201,2,4,1786,685000,428200,1635.433836,3945.840503,4046,10,,https://www.zillow.com/homedetails/164-W-2nd-Ave-Columbus-OH-43201/240228654_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"250 E Whittier St, Columbus, OH 43206",Columbus,OH,43206,3,3,1988,685000,487400,1861.53772,3965.744387,4066,11,,https://www.zillow.com/homedetails/250-E-Whittier-St-Columbus-OH-43206/33826531_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1920,"376 Linwood Ave, Columbus, OH 43205",Columbus,OH,43205,0,,8106,695000,-135500,-517.5181803,999.815153,1100,23,,https://www.zillow.com/homedetails/376-Linwood-Ave-Columbus-OH-43205/296620072_zpid/
Condo for sale,CONDO,FOR_SALE,2017,"21 E Frankfort St, Columbus, OH 43206",Columbus,OH,43206,2,4,1882,699900,-119300,-455.645158,1394.904842,1495,27,,https://www.zillow.com/homedetails/21-E-Frankfort-St-Columbus-OH-43206/300269557_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1887,"1343 Hunter Ave, Columbus, OH 43201",Columbus,OH,43201,3,4,2800,725000,516400,1972.298069,4184.781402,4285,4,,https://www.zillow.com/homedetails/1343-Hunter-Ave-Columbus-OH-43201/2093414913_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1975,"497 E Sycamore St, Columbus, OH 43206",Columbus,OH,43206,0,,3640,749900,-159500,-609.181917,999.6514163,1100,20,,https://www.zillow.com/homedetails/497-E-Sycamore-St-Columbus-OH-43206/296619992_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"60 E Hubbard Ave, Columbus, OH 43215",Columbus,OH,43215,3,3,2704,750000,565300,2159.062932,4466.792932,4567,2,,https://www.zillow.com/homedetails/60-E-Hubbard-Ave-Columbus-OH-43215/240229190_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,2003,"5692 Juliana Pl, Columbus, OH 43235",Columbus,OH,43235,4,3,3000,759000,468300,1788.588663,4027.908663,4128,11,,https://www.zillow.com/homedetails/5692-Juliana-Pl-Columbus-OH-43235/71234053_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"596 S 6th St, Columbus, OH 43206",Columbus,OH,43206,3,3,2187,795000,573000,2188.471714,4595.711714,4696,23,,https://www.zillow.com/homedetails/596-S-6th-St-Columbus-OH-43206/33825552_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2019,"75 E Russell St, Columbus, OH 43215",Columbus,OH,43215,3,4,2518,829900,0,3169.65563,0,,22,,https://www.zillow.com/homedetails/75-E-Russell-St-Columbus-OH-43215/2091921697_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1900,"419 N Ohio Ave, Columbus, OH 43203",Columbus,OH,43203,0,,14295,925000,-193500,-739.0388774,1199.627789,1300,4,,https://www.zillow.com/homedetails/419-N-Ohio-Ave-Columbus-OH-43203/2112837543_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"4935 Olentangy Blvd, Columbus, OH 43214",Columbus,OH,43214,4,4,2738,985000,724500,2767.099053,5700.955719,5801,7,,https://www.zillow.com/homedetails/4935-Olentangy-Blvd-Columbus-OH-43214/33878366_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"1042 Jaeger St, Columbus, OH 43206",Columbus,OH,43206,3,3,2868,1250000,910800,3478.638809,7124.722142,7225,6,,https://www.zillow.com/homedetails/1042-Jaeger-St-Columbus-OH-43206/33856196_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1960,"1438 S Weyant Ave, Columbus, OH 43227",Columbus,OH,43227,0,,12071,1256600,-380600,-1453.634092,999.6992417,1100,13,"$2,000 (Nov 5)",https://www.zillow.com/homedetails/1438-S-Weyant-Ave-Columbus-OH-43227/33893415_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"161 N 4th St, Columbus, OH 43215",Columbus,OH,43215,0,3,17686,2250000,-808600,-3088.304063,1074.945937,1175,3,,https://www.zillow.com/homedetails/161-N-4th-St-Columbus-OH-43215/165056932_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2007,"2335 Lane Woods Dr, Columbus, OH 43221",Columbus,OH,43221,5,8,12699,4499000,3110000,11878.09255,24179.62588,24280,11,,https://www.zillow.com/homedetails/2335-Lane-Woods-Dr-Columbus-OH-43221/87887943_zpid/
